z11_node3  | [INFO] 21-01-2026 19:45:15: Node initalized, waiting for UDP packets
z11_node3  | [INFO] 21-01-2026 19:46:14: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:15: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:15: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:16: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:16: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:46:17: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:46:17: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:46:18: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:46:18: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:46:20: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:46:20: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:46:21: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:46:21: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:46:22: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:46:22: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:23: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:23: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:24: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:24: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:46:25: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:46:25: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:46:26: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:46:26: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:46:27: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:46:27: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:46:28: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:46:28: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:46:29: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:46:29: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:30: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:30: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:31: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:31: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:46:32: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:46:32: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:46:33: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:46:33: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:46:34: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:46:34: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:46:35: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:46:35: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:46:36: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:46:36: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:37: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:37: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:38: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:38: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:46:39: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:46:39: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:46:40: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:46:40: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:46:41: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:46:41: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:46:42: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:46:42: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:46:43: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:46:43: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:44: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:44: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:45: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:45: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:46:46: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:46:46: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:46:47: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:46:47: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:46:48: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:46:48: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:46:49: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:46:49: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:46:50: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:46:50: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:51: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:51: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:52: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:52: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:46:53: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:46:53: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:46:54: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:46:54: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:46:55: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:46:55: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:46:56: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:46:56: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:46:57: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:46:57: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:46:58: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:46:58: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:46:59: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:46:59: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:00: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:00: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:01: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:01: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:02: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:02: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:03: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:03: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:04: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:04: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:05: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:05: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:06: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:06: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:07: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:07: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:08: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:08: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:09: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:09: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:10: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:10: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:11: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:11: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:12: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:12: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:13: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:13: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:14: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:14: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:15: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:15: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:16: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:16: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:17: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:17: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:18: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:18: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:19: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:19: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:20: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:20: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:21: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:21: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:22: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:22: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:23: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:23: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:24: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:24: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:25: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:25: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:26: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:26: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:27: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:27: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:28: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:28: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:29: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:29: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:30: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:30: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:31: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:31: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:32: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:32: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:33: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:33: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:34: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:34: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:35: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:35: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:36: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:36: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:37: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:37: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:38: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:38: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:39: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:39: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:40: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:40: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:41: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:41: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:42: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:42: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:43: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:43: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:44: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:44: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:45: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:45: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:46: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:46: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:47: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:47: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:48: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:48: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:49: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:49: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:50: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:50: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:51: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:51: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:52: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:52: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:47:53: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:47:53: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:47:54: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:47:54: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:47:55: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:47:55: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:47:56: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:47:56: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:47:57: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:47:57: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:47:58: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:47:58: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:47:59: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:47:59: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:48:00: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:48:00: TOKEN: have_token=1 pending=0 inflight=0
