z11_node0  | [INFO] 21-01-2026 19:05:17: Node initalized, waiting for UDP packets
z11_node4  | [INFO] 21-01-2026 19:05:49: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:05:50: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:05:50: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:05:51: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:05:51: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:05:52: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:05:52: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:05:53: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:05:53: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:05:54: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:05:54: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:05:55: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:05:55: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:05:56: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:05:56: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:05:57: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:05:57: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:05:58: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:05:58: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:05:59: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:05:59: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:00: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:00: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:01: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:01: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:02: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:02: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:06:03: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:06:03: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:06:04: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:06:04: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:06:05: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:06:05: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:06:06: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:06:06: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:07: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:07: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:08: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:08: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:09: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:09: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:06:10: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:06:10: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:06:11: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:06:11: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:06:12: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:06:12: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:06:13: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:06:13: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:14: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:14: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:15: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:15: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:16: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:16: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:06:17: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:06:17: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:06:18: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:06:18: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:06:19: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:06:19: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:06:20: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:06:20: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:21: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:21: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:22: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:22: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:23: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:23: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:06:24: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:06:24: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:06:25: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:06:25: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:06:26: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:06:26: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:06:27: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:06:27: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:28: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:28: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:29: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:29: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:30: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:30: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:06:31: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:06:31: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:06:32: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:06:32: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:06:33: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:06:33: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:06:34: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:06:34: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:35: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:35: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:36: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:36: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:37: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:37: TOKEN: have_token=1 pending=0 inflight=0
z11_node4  | [INFO] 21-01-2026 19:06:38: Received token via unicast
z11_node4  | [INFO] 21-01-2026 19:06:38: TOKEN: have_token=1 pending=0 inflight=0
z11_node5  | [INFO] 21-01-2026 19:06:39: Received token via unicast
z11_node5  | [INFO] 21-01-2026 19:06:39: TOKEN: have_token=1 pending=0 inflight=0
z11_node6  | [INFO] 21-01-2026 19:06:40: Received token via unicast
z11_node6  | [INFO] 21-01-2026 19:06:40: TOKEN: have_token=1 pending=0 inflight=0
z11_node0  | [INFO] 21-01-2026 19:06:41: Received token via unicast
z11_node0  | [INFO] 21-01-2026 19:06:41: TOKEN: have_token=1 pending=0 inflight=0
z11_node1  | [INFO] 21-01-2026 19:06:42: Received token via unicast
z11_node1  | [INFO] 21-01-2026 19:06:42: TOKEN: have_token=1 pending=0 inflight=0
z11_node2  | [INFO] 21-01-2026 19:06:43: Received token via unicast
z11_node2  | [INFO] 21-01-2026 19:06:43: TOKEN: have_token=1 pending=0 inflight=0
z11_node3  | [INFO] 21-01-2026 19:06:44: Received token via unicast
z11_node3  | [INFO] 21-01-2026 19:06:44: TOKEN: have_token=1 pending=0 inflight=0

